subject_title,subject_description,subject_followers,course_title,start_date,effort,absolute_course_url
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Women Have Always Worked: The U.S. Experience 1700 - 1920,,,https://www.classcentral.com/course/edx-women-have-always-worked-the-u-s-experience-1700-1920-8110
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Democratic to Authoritarian Rule,,,https://www.classcentral.com/course/edx-democratic-to-authoritarian-rule-8259
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Great War and Modern Philosophy,,,https://www.classcentral.com/course/edx-the-great-war-and-modern-philosophy-3877
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Supporting English Learners: Resources for Leaders,,,https://www.classcentral.com/course/stanford-openedx-supporting-english-learners-resources-for-leaders-8982
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Ethics in Life Sciences and Healthcare: Exploring Bioethics through Manga – Part 2,,,https://www.classcentral.com/course/edx-ethics-in-life-sciences-and-healthcare-exploring-bioethics-through-manga-part-2-7587
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Modern Literature of Alexandria,,,https://www.classcentral.com/course/edx-modern-literature-of-alexandria-8588
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Women Have Always Worked: The U.S. Experience 1920 - 2016,,,https://www.classcentral.com/course/edx-women-have-always-worked-the-u-s-experience-1920-2016-8523
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Ancient Egyptian Civilization,,,https://www.classcentral.com/course/edx-ancient-egyptian-civilization-6014
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Ethics of Memory,,,https://www.classcentral.com/course/edx-the-ethics-of-memory-8538
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Journalism for Social Change,,,https://www.classcentral.com/course/edx-journalism-for-social-change-2820
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Digital Culture and Writing,,,https://www.classcentral.com/course/emma-digital-culture-and-writing-9152
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Culture of Services: New Perspective on Customer Relations,,,https://www.classcentral.com/course/edx-culture-of-services-new-perspective-on-customer-relations-5205
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,California Leadership for English Learner Success,,,https://www.classcentral.com/course/independent-california-leadership-for-english-learner-success-10456
